2008-11-19 15:00:00,2.5013,2.5334,2.2261,2.2692,21019764
2008-11-19 16:00:00,2.27,2.3123,2.2692,2.2888,57000
2008-11-19 17:00:00,2.2888,2.2888,2.2716,2.2716,7860
2008-11-19 18:00:00,2.3116,2.3116,2.3116,2.3116,1200
2008-11-19 19:00:00,2.2732,2.2732,2.2567,2.2567,12240
2008-11-20 08:00:00,2.2512,2.2512,2.1164,2.1164,244944
2008-11-20 09:00:00,2.143,2.1948,2.0458,2.0646,8863320
2008-11-20 10:00:00,2.0592,2.2222,1.9761,2.1924,22952532
2008-11-20 11:00:00,2.1948,2.2536,2.1054,2.1227,18741912
2008-11-20 12:00:00,2.1125,2.3492,2.0639,2.2489,23067336
2008-11-20 13:00:00,2.2363,2.2606,2.1031,2.2081,21960432
2008-11-20 14:00:00,2.2081,2.2191,2.0027,2.0388,10443576
2008-11-20 15:00:00,2.0356,2.0874,1.737,1.8342,30086136
2008-11-20 16:00:00,1.8342,1.8781,1.7715,1.8326,144420
2008-11-20 17:00:00,1.8264,1.8413,1.7637,1.7715,185760
2008-11-20 18:00:00,1.795,1.8028,1.7637,1.7872,103932
2008-11-20 19:00:00,1.795,1.8271,1.795,1.8028,102960
2008-11-21 07:00:00,2.038,2.038,1.9047,1.9165,182412
2008-11-21 08:00:00,1.9173,2.038,1.9142,1.9518,532800
2008-11-21 09:00:00,1.9322,2.1352,1.8193,1.8428,17402604
2008-11-21 10:00:00,1.8452,1.8789,1.7386,1.7511,18656256
2008-11-21 11:00:00,1.7511,1.8601,1.6986,1.7911,18276384
2008-11-21 12:00:00,1.7911,1.8961,1.7676,1.8311,11057064
2008-11-21 13:00:00,1.8358,1.8444,1.7284,1.7307,7631940
2008-11-21 14:00:00,1.7276,1.8311,1.7088,1.7582,11490576
2008-11-21 15:00:00,1.7566,2.1078,1.7535,2.0905,37312872
2008-11-21 16:00:00,2.0905,2.0991,2.0066,2.0066,145260
2008-11-21 17:00:00,2.038,2.0576,2.038,2.0576,10164
2008-11-21 18:00:00,2.0066,2.0066,2.0066,2.0066,1200
2008-11-24 07:00:00,2.1556,2.1556,2.154,2.154,12000
2008-11-24 08:00:00,2.154,2.27,2.154,2.27,292500
2008-11-24 09:00:00,2.234,2.2732,2.1791,2.2355,8252568
2008-11-24 10:00:00,2.2394,2.3954,2.2387,2.3829,16065480
2008-11-24 11:00:00,2.3876,2.4417,2.3515,2.4284,10583760
2008-11-24 12:00:00,2.4197,2.4378,2.3108,2.3852,11961420
2008-11-24 13:00:00,2.3899,2.4354,2.3484,2.4354,6694224
2008-11-24 14:00:00,2.4354,2.4683,2.3515,2.4417,11823600
2008-11-24 15:00:00,2.4409,2.6314,2.3821,2.466,31225620
2008-11-24 16:00:00,2.4746,2.4746,2.4307,2.4503,418440
2008-11-24 17:00:00,2.4691,2.4691,2.2308,2.4033,7800
2008-11-24 18:00:00,2.4691,2.4848,2.4691,2.4848,177600
2008-11-24 19:00:00,2.4848,2.5271,2.444,2.4887,129000
2008-11-25 08:00:00,2.3907,2.6894,2.3907,2.6541,287700
2008-11-25 09:00:00,2.6502,2.6964,2.5475,2.5812,7962648
2008-11-25 10:00:00,2.5789,2.669,2.4722,2.5083,12275184
2008-11-25 11:00:00,2.5122,2.582,2.4252,2.5467,9191232
2008-11-25 12:00:00,2.5561,2.5616,2.3962,2.4346,8832756
2008-11-25 13:00:00,2.4425,2.5318,2.4142,2.4699,9331584
2008-11-25 14:00:00,2.4683,2.56,2.3751,2.5491,9520308
2008-11-25 15:00:00,2.5467,2.6369,2.4973,2.5671,22118604
2008-11-25 16:00:00,2.5796,2.5796,2.5444,2.5444,27096
2008-11-25 17:00:00,2.5444,2.5444,2.5083,2.5083,38376
2008-11-25 18:00:00,2.5083,2.5397,2.5083,2.5397,5400
2008-11-25 19:00:00,2.5083,2.5083,2.5083,2.5083,1200
2008-11-26 07:00:00,2.4072,2.4072,2.4072,2.4072,7200
2008-11-26 08:00:00,2.4064,2.4817,2.3907,2.4299,31800
2008-11-26 09:00:00,2.4299,2.5389,2.4142,2.5099,6575304
2008-11-26 10:00:00,2.5099,2.6024,2.477,2.5867,10466820
2008-11-26 11:00:00,2.5898,2.6847,2.5569,2.6502,7923840
2008-11-26 12:00:00,2.6525,2.7231,2.622,2.7011,5356020
2008-11-26 13:00:00,2.7066,2.7427,2.6596,2.6776,5467608
2008-11-26 14:00:00,2.6745,2.8218,2.6478,2.8062,8785188
2008-11-26 15:00:00,2.8062,2.8642,2.7803,2.8485,16314060
2008-11-26 16:00:00,2.8446,2.8485,2.8203,2.8375,150372
2008-11-26 17:00:00,2.8375,2.8375,2.8375,2.8375,13428
2008-11-26 18:00:00,2.8563,2.8563,2.8375,2.8375,3900
2008-11-28 08:00:00,2.8367,2.8367,2.7897,2.7905,12000
2008-11-28 09:00:00,2.8101,2.8846,2.7983,2.8312,3252816
2008-11-28 10:00:00,2.8297,2.8532,2.8022,2.8438,4397820
2008-11-28 11:00:00,2.836,2.9002,2.814,2.8987,5322912
2008-11-28 12:00:00,2.9002,2.9394,2.8673,2.9331,8493480
2008-11-28 13:00:00,2.9347,2.9347,2.8971,2.9206,60600
2008-12-01 07:00:00,2.7435,2.7435,2.7435,2.7435,1200
2008-12-01 08:00:00,2.7482,2.7489,2.709,2.7137,55320
2008-12-01 09:00:00,2.7356,2.7427,2.5201,2.524,12699132
2008-12-01 10:00:00,2.5224,2.5585,2.4754,2.4762,20012244
2008-12-01 11:00:00,2.4793,2.5083,2.4472,2.4777,8577876
2008-12-01 12:00:00,2.4777,2.4918,2.3884,2.3994,8355348
2008-12-01 13:00:00,2.3986,2.4715,2.3852,2.4299,10074228
2008-12-01 14:00:00,2.4323,2.4809,2.3758,2.437,14016324
2008-12-01 15:00:00,2.4362,2.4487,2.1462,2.1595,27508884
2008-12-01 16:00:00,2.1713,2.2104,2.1164,2.1179,214428
2008-12-01 17:00:00,2.1203,2.1556,2.1172,2.1172,35400
2008-12-01 18:00:00,2.1673,2.1673,2.1179,2.1179,5520
2008-12-01 19:00:00,2.1681,2.1705,2.1258,2.1705,21180
2008-12-02 07:00:00,2.2732,2.2927,2.2732,2.2739,25200
2008-12-02 08:00:00,2.2732,2.3147,2.2732,2.2975,296484
2008-12-02 09:00:00,2.2959,2.3022,2.1728,2.201,9205800
2008-12-02 10:00:00,2.2089,2.3609,2.201,2.3202,21060108
2008-12-02 11:00:00,2.3178,2.3711,2.2857,2.3594,12006492
2008-12-02 12:00:00,2.3602,2.4095,2.3523,2.3798,7984860
2008-12-02 13:00:00,2.3751,2.3954,2.281,2.288,11108544
2008-12-02 14:00:00,2.2888,2.299,2.1783,2.2943,18215772
2008-12-02 15:00:00,2.2943,2.4205,2.2144,2.4048,28870812
2008-12-02 16:00:00,2.4009,2.4048,2.3751,2.4017,65940
2008-12-02 17:00:00,2.4017,2.4017,2.4017,2.4017,6000
2008-12-02 19:00:00,2.3986,2.3986,2.3986,2.3986,1980
2008-12-03 08:00:00,2.2849,2.2849,2.2426,2.2732,155892
2008-12-03 09:00:00,2.2732,2.3241,2.2253,2.2724,7795104
2008-12-03 10:00:00,2.263,2.5067,2.2347,2.5036,17695008
2008-12-03 11:00:00,2.5013,2.56,2.4644,2.5467,17077032
2008-12-03 12:00:00,2.5436,2.5459,2.437,2.4832,10900980
2008-12-03 13:00:00,2.4856,2.4871,2.3045,2.3225,12201276
2008-12-03 14:00:00,2.3265,2.5279,2.3014,2.4519,29906580
2008-12-03 15:00:00,2.4566,2.6212,2.4025,2.5945,40185132
2008-12-03 16:00:00,2.5812,2.5875,2.5232,2.571,89928
2008-12-03 17:00:00,2.571,2.571,2.5585,2.5671,4200
2008-12-03 18:00:00,2.5671,2.5671,2.5475,2.5475,13200
2008-12-04 08:00:00,2.4495,2.4824,2.3962,2.4824,117804
2008-12-04 09:00:00,2.4636,2.6149,2.4589,2.5741,19733124
2008-12-04 10:00:00,2.5734,2.658,2.5303,2.6463,16303512
2008-12-04 11:00:00,2.6463,2.6494,2.5444,2.5702,15455580
2008-12-04 12:00:00,2.5765,2.5836,2.5036,2.5381,9069996
2008-12-04 13:00:00,2.535,2.5749,2.4691,2.5459,8458548
2008-12-04 14:00:00,2.5483,2.5984,2.4926,2.5005,12165456
2008-12-04 15:00:00,2.5005,2.5099,2.2606,2.3751,27919308
2008-12-04 16:00:00,2.3523,2.3923,2.3515,2.3923,53004
2008-12-04 17:00:00,2.3923,2.4299,2.3625,2.3625,28632
2008-12-04 18:00:00,2.3711,2.3711,2.3625,2.3625,4800
2008-12-04 19:00:00,2.3625,2.3899,2.3515,2.3515,36000
2008-12-05 08:00:00,2.2935,2.3751,2.1956,2.2732,501852
2008-12-05 09:00:00,2.2708,2.3515,2.234,2.234,13021020
2008-12-05 10:00:00,2.234,2.2496,2.1477,2.2198,34296672
2008-12-05 11:00:00,2.2191,2.2763,2.172,2.2559,11302668
2008-12-05 12:00:00,2.2551,2.2959,2.2151,2.2441,10283292
2008-12-05 13:00:00,2.2426,2.4291,2.2426,2.3829,17442084
2008-12-05 14:00:00,2.3829,2.5679,2.3288,2.5365,29923788
2008-12-05 15:00:00,2.5342,2.6494,2.4636,2.6314,49789020
2008-12-05 16:00:00,2.6094,2.6369,2.5279,2.5937,273348
2008-12-05 17:00:00,2.5984,2.618,2.5984,2.618,45348
2008-12-05 18:00:00,2.6079,2.618,2.6063,2.6063,30000
2008-12-05 19:00:00,2.6243,2.6243,2.6243,2.6243,35520
2008-12-08 07:00:00,2.7513,2.7905,2.7513,2.7905,6000
2008-12-08 08:00:00,2.7395,2.9002,2.7395,2.8908,603384
2008-12-08 09:00:00,2.8744,2.9371,2.8289,2.8493,18362412
2008-12-08 10:00:00,2.8493,2.959,2.8226,2.9433,21004584
2008-12-08 11:00:00,2.9449,2.9567,2.8414,2.8548,11776620
2008-12-08 12:00:00,2.8563,2.9026,2.8273,2.8501,12466332
2008-12-08 13:00:00,2.8516,2.8932,2.7975,2.8352,14904696
2008-12-08 14:00:00,2.8367,2.9872,2.8289,2.9865,19579044
2008-12-08 15:00:00,2.9872,3.0162,2.8642,2.9104,41992200
2008-12-08 16:00:00,2.9049,2.9324,2.8532,2.8532,202188
2008-12-08 17:00:00,2.8422,2.8422,2.8422,2.8422,18000
2008-12-08 18:00:00,2.861,2.861,2.861,2.861,5640
2008-12-08 19:00:00,2.8414,2.861,2.8414,2.861,9048
2008-12-09 08:00:00,2.9081,3.0178,2.8422,2.8422,60444
2008-12-09 09:00:00,2.883,2.8846,2.7936,2.814,9902352
2008-12-09 10:00:00,2.8195,3.01,2.8156,2.9896,20787156
2008-12-09 11:00:00,2.9872,3.0139,2.8673,2.9167,16329396
2008-12-09 12:00:00,2.9167,2.9559,2.8838,2.9002,11493156
2008-12-09 13:00:00,2.9026,2.9214,2.8069,2.8336,15359556
2008-12-09 14:00:00,2.8305,2.8352,2.7082,2.8171,23200860
2008-12-09 15:00:00,2.8171,2.8595,2.7152,2.7442,28927200
2008-12-09 16:00:00,2.7129,2.7411,2.7043,2.7411,89820
2008-12-09 17:00:00,2.7435,2.7631,2.7435,2.7631,6000
2008-12-09 18:00:00,2.7591,2.7701,2.7513,2.7693,11040
2008-12-09 19:00:00,2.7435,2.7435,2.7435,2.7435,6000
2008-12-10 07:00:00,2.8305,2.8305,2.8305,2.8305,30000
2008-12-10 08:00:00,2.8062,2.8367,2.796,2.8305,290124
2008-12-10 09:00:00,2.8305,2.8603,2.7842,2.7928,10257708
2008-12-10 10:00:00,2.7952,2.8979,2.7897,2.8242,18480132
2008-12-10 11:00:00,2.8258,2.9151,2.814,2.8971,16751568
2008-12-10 12:00:00,2.8963,2.9339,2.8265,2.8344,14000508
2008-12-10 13:00:00,2.832,2.8908,2.7435,2.7615,15454536
2008-12-10 14:00:00,2.7623,2.8046,2.7239,2.785,24386208
2008-12-10 15:00:00,2.7827,2.8736,2.767,2.8414,25281444
2008-12-10 16:00:00,2.8414,2.8422,2.8218,2.8218,198600
2008-12-10 17:00:00,2.8218,2.8281,2.7983,2.7983,139560
2008-12-10 18:00:00,2.8022,2.8022,2.8022,2.8022,4320
2008-12-10 19:00:00,2.7983,2.7983,2.7591,2.7591,6000
2008-12-11 08:00:00,2.7827,2.8022,2.7278,2.767,54060
2008-12-11 09:00:00,2.7764,2.8446,2.7301,2.8328,9772200
2008-12-11 10:00:00,2.836,2.9088,2.8101,2.861,18425376
2008-12-11 11:00:00,2.8603,2.8916,2.8117,2.8814,12645984
2008-12-11 12:00:00,2.8806,2.9136,2.8532,2.8963,12017160
2008-12-11 13:00:00,2.8963,2.9002,2.7913,2.8015,11923008
2008-12-11 14:00:00,2.8007,2.8195,2.6565,2.6682,17186964
2008-12-11 15:00:00,2.669,2.669,2.56,2.6141,31333452
2008-12-11 16:00:00,2.6141,2.6298,2.5475,2.5475,170400
2008-12-11 17:00:00,2.5303,2.5303,2.5083,2.5122,17880
2008-12-11 18:00:00,2.5734,2.6024,2.4871,2.4871,123564
2008-12-11 19:00:00,2.4817,2.5083,2.4456,2.4456,167460
2008-12-12 07:00:00,2.4495,2.4495,2.3523,2.357,22200
2008-12-12 08:00:00,2.4299,2.4299,2.2732,2.3539,142128
2008-12-12 09:00:00,2.3515,2.5475,2.3515,2.5232,19706940
2008-12-12 10:00:00,2.5224,2.5914,2.4621,2.5883,19786116
2008-12-12 11:00:00,2.5867,2.6055,2.495,2.5232,15636684
2008-12-12 12:00:00,2.524,2.6831,2.524,2.6643,18157524
2008-12-12 13:00:00,2.6659,2.6855,2.5318,2.5553,18176484
2008-12-12 14:00:00,2.5553,2.6729,2.5122,2.6612,19625916
2008-12-12 15:00:00,2.6651,2.7137,2.5961,2.6666,29369388
2008-12-12 16:00:00,2.6682,2.7121,2.6682,2.7121,262740
2008-12-12 17:00:00,2.7121,2.7199,2.6768,2.7199,13500
2008-12-12 18:00:00,2.7356,2.7356,2.6964,2.7199,6000
2008-12-12 19:00:00,2.716,2.7419,2.716,2.7395,43980
2008-12-15 08:00:00,2.7435,2.7513,2.68,2.7435,122568
2008-12-15 09:00:00,2.7043,2.7435,2.6298,2.6314,7363116
2008-12-15 10:00:00,2.6306,2.6337,2.5483,2.5538,15593712
2008-12-15 11:00:00,2.5522,2.6079,2.5373,2.5906,9980760
2008-12-15 12:00:00,2.5898,2.6274,2.56,2.5718,8833320
2008-12-15 13:00:00,2.571,2.5937,2.5146,2.5663,12146112
2008-12-15 14:00:00,2.5655,2.6024,2.5177,2.5193,10643376
2008-12-15 15:00:00,2.5177,2.6212,2.4746,2.5757,25665732
2008-12-15 16:00:00,2.5757,2.6024,2.5593,2.6024,329088
2008-12-15 17:00:00,2.6063,2.6063,2.6063,2.6063,12000
2008-12-15 18:00:00,2.5459,2.5945,2.5459,2.5945,4800
2008-12-15 19:00:00,2.6024,2.6024,2.6024,2.6024,1800
2008-12-16 08:00:00,2.6306,2.6847,2.6024,2.6729,270540
2008-12-16 09:00:00,2.6721,2.7121,2.6439,2.6776,11852616
2008-12-16 10:00:00,2.6753,2.7231,2.6619,2.6894,11878584
2008-12-16 11:00:00,2.6894,2.7293,2.6839,2.7207,6390984
2008-12-16 12:00:00,2.7223,2.7254,2.6949,2.6949,4292436
2008-12-16 13:00:00,2.6964,2.7207,2.6886,2.7019,6174132
2008-12-16 14:00:00,2.7019,2.8485,2.6972,2.8234,33547344
2008-12-16 15:00:00,2.825,2.97,2.7795,2.9629,47245848
2008-12-16 16:00:00,2.9637,2.9708,2.9316,2.9371,106680
2008-12-16 17:00:00,2.9465,2.9473,2.9386,2.9386,54036
2008-12-16 18:00:00,2.9355,2.9512,2.9355,2.9512,60600
2008-12-16 19:00:00,2.9629,2.9778,2.9316,2.9316,38964
2008-12-17 04:00:00,2.9441,2.9441,2.9441,2.9441,1200
2008-12-17 07:00:00,2.8046,2.9081,2.7552,2.9081,16800
2008-12-17 08:00:00,2.8571,2.9041,2.8391,2.8775,216168
2008-12-17 09:00:00,2.8994,2.9143,2.8297,2.9065,15529704
2008-12-17 10:00:00,2.9065,2.9198,2.8069,2.9034,20701644
2008-12-17 11:00:00,2.9034,2.919,2.843,2.8994,10225392
2008-12-17 12:00:00,2.8987,2.9692,2.8814,2.9473,13531164
2008-12-17 13:00:00,2.9473,3.0374,2.9237,2.9943,16092948
2008-12-17 14:00:00,2.9943,3.0343,2.8955,2.948,19239792
2008-12-17 15:00:00,2.9551,2.9904,2.8861,2.8877,22376964
2008-12-17 16:00:00,2.9073,2.9347,2.861,2.9073,105612
2008-12-17 17:00:00,2.8963,2.8963,2.8751,2.8775,15660
2008-12-17 18:00:00,2.8806,2.9041,2.8806,2.9041,18960
2008-12-17 19:00:00,2.9159,2.9237,2.9159,2.9237,13800
2008-12-18 07:00:00,2.9002,2.9002,2.9002,2.9002,8040
2008-12-18 08:00:00,2.9237,2.9606,2.9136,2.9347,248184
2008-12-18 09:00:00,2.9433,2.9574,2.8438,2.8563,9793056
2008-12-18 10:00:00,2.8579,2.9473,2.8563,2.9324,14341740
2008-12-18 11:00:00,2.9355,2.9543,2.8806,2.9253,8635092
2008-12-18 12:00:00,2.9245,2.9347,2.8751,2.9034,8186064
2008-12-18 13:00:00,2.9049,2.9159,2.8305,2.8352,9317676
2008-12-18 14:00:00,2.8352,2.8493,2.7403,2.796,16206648
2008-12-18 15:00:00,2.7936,2.7936,2.6306,2.7121,26955648
2008-12-18 16:00:00,2.7145,2.7827,2.7145,2.7513,211824
2008-12-18 17:00:00,2.7435,2.7435,2.7435,2.7435,17400
2008-12-18 18:00:00,2.7552,2.767,2.7552,2.7631,157920
2008-12-18 19:00:00,2.767,2.7881,2.7435,2.7881,23400
2008-12-19 08:00:00,2.7819,2.836,2.7811,2.8218,115332
2008-12-19 09:00:00,2.8218,2.8454,2.7474,2.7819,10188060
2008-12-19 10:00:00,2.7811,2.8932,2.7795,2.8454,15372300
2008-12-19 11:00:00,2.8469,2.8579,2.7521,2.7568,12651144
2008-12-19 12:00:00,2.7584,2.7803,2.7176,2.7591,15892488
2008-12-19 13:00:00,2.7591,2.814,2.756,2.7709,8914260
2008-12-19 14:00:00,2.7709,2.8046,2.7395,2.7568,11000376
2008-12-19 15:00:00,2.7568,2.7615,2.6886,2.7145,22205328
2008-12-19 16:00:00,2.727,2.7317,2.6862,2.7223,70860
2008-12-19 17:00:00,2.7239,2.7293,2.7098,2.7239,62400
2008-12-19 18:00:00,2.7145,2.7262,2.7145,2.7262,7416
2008-12-19 19:00:00,2.7309,2.7317,2.7145,2.7278,24144
2008-12-22 07:00:00,2.7827,2.7827,2.7827,2.7827,21600
2008-12-22 08:00:00,2.7435,2.7819,2.7317,2.7364,79524
2008-12-22 09:00:00,2.7364,2.7435,2.6572,2.6768,7860600
2008-12-22 10:00:00,2.6775,2.6831,2.6345,2.6737,10379940
2008-12-22 11:00:00,2.6713,2.6721,2.5796,2.6133,9399312
2008-12-22 12:00:00,2.6118,2.6322,2.5859,2.6188,6370128
2008-12-22 13:00:00,2.6204,2.6361,2.5687,2.5804,6455016
2008-12-22 14:00:00,2.5804,2.5953,2.4973,2.5036,11506752
2008-12-22 15:00:00,2.4997,2.5898,2.4487,2.5797,24060180
2008-12-22 16:00:00,2.5749,2.6024,2.5671,2.5906,82980
2008-12-22 17:00:00,2.5906,2.5906,2.5898,2.5906,28800
2008-12-22 18:00:00,2.5945,2.5945,2.5867,2.5867,7800
2008-12-22 19:00:00,2.5914,2.6024,2.5914,2.6024,4800
2008-12-23 04:00:00,2.6141,2.6141,2.6141,2.6141,2400
2008-12-23 08:00:00,2.6141,2.6141,2.6141,2.6141,5592
2008-12-23 09:00:00,2.6447,2.6572,2.6055,2.6494,6196224
2008-12-23 10:00:00,2.6486,2.6674,2.5961,2.6267,13346160
2008-12-23 11:00:00,2.6259,2.6384,2.5506,2.5514,8469564
2008-12-23 12:00:00,2.5514,2.5585,2.5193,2.5506,8233548
2008-12-23 13:00:00,2.5506,2.5804,2.5318,2.5749,5595696
2008-12-23 14:00:00,2.5741,2.5883,2.4965,2.5185,10451448
2008-12-23 15:00:00,2.5091,2.5593,2.4911,2.5201,16356552
