Date,Open,High,Low,Close,Adj Close,Volume
1998-01-20,77.8125,78.84375,77.40625,78.8125,46.52375030517578,1744600
1998-01-21,78.09375,78.375,77.28125,77.84375,45.95191192626953,1839600
1998-01-22,77.1875,77.859375,76.9375,77.1875,45.564491271972656,1662600
1998-01-23,77.5,77.75,76.3125,77.0,45.45380783081055,1693700
1998-01-26,77.375,77.671875,76.9375,77.3125,45.63825607299805,1172800
1998-01-27,77.125,78.5625,77.078125,78.21875,46.17323303222656,1454500
1998-01-28,78.375,79.234375,78.21875,79.125,46.70823287963867,1181200
1998-01-29,79.0625,80.25,78.890625,79.40625,46.87421417236328,1468500
1998-01-30,79.9375,79.9375,78.96875,79.234375,46.772769927978516,1095600
1998-02-02,80.625,81.3125,80.40625,81.015625,47.824241638183594,955600
1998-02-03,81.0,81.671875,80.65625,81.65625,48.20243453979492,619400
1998-02-04,81.21875,81.65625,80.8125,81.21875,47.94413757324219,753200
1998-02-05,81.8125,81.90625,80.734375,81.234375,47.953399658203125,1067600
1998-02-06,81.5,82.171875,81.359375,82.109375,48.46992111206055,1069700
1998-02-09,82.09375,82.25,81.4375,81.78125,48.27621841430664,515900
1998-02-10,82.03125,83.34375,81.921875,83.15625,49.08789825439453,892100
1998-02-11,82.96875,83.390625,82.84375,83.15625,49.08789825439453,515000
1998-02-12,82.734375,84.109375,82.375,83.6875,49.40146255493164,1065000
1998-02-13,83.34375,83.84375,83.171875,83.640625,49.37384033203125,596700
1998-02-17,84.3125,84.71875,83.890625,84.0625,49.622859954833984,840600
1998-02-18,84.078125,84.703125,83.84375,84.625,49.95492172241211,773000
1998-02-19,84.640625,84.703125,83.828125,83.828125,49.4844856262207,804800
1998-02-20,84.078125,84.46875,83.3125,84.28125,49.75201416015625,540600
1998-02-23,85.0,85.0,83.96875,84.25,49.733558654785156,639200
1998-02-24,84.125,84.40625,83.53125,84.0,49.585941314697266,702700
1998-02-25,84.25,85.15625,84.078125,84.6875,49.991783142089844,687400
1998-02-26,84.609375,85.21875,84.40625,85.15625,50.268524169921875,439800
1998-02-27,85.109375,85.953125,84.890625,85.59375,50.52676010131836,451300
1998-03-02,85.75,85.859375,85.28125,85.71875,50.60055923461914,1062800
1998-03-03,85.21875,86.125,85.1875,86.109375,50.831172943115234,596600
1998-03-04,85.625,85.875,85.109375,85.53125,50.489864349365234,691700
1998-03-05,84.5,85.265625,84.21875,84.78125,50.04713439941406,778300
1998-03-06,85.09375,86.03125,85.09375,86.03125,50.78506851196289,933100
1998-03-09,85.625,86.578125,85.59375,85.875,50.692779541015625,685300
1998-03-10,86.375,86.75,86.15625,86.71875,51.19083023071289,563700
1998-03-11,86.9375,87.234375,86.734375,87.0,51.35688781738281,406600
1998-03-12,86.9375,87.0625,86.3125,86.890625,51.29231262207031,576700
1998-03-13,87.1875,87.25,86.09375,86.15625,50.85878372192383,458900
1998-03-16,86.5625,87.46875,86.34375,87.46875,51.63362503051758,733000
1998-03-17,87.28125,87.78125,87.078125,87.765625,51.80887985229492,499900
1998-03-18,87.59375,88.015625,87.28125,87.984375,51.93798065185547,410900
1998-03-19,88.0,88.296875,87.84375,88.234375,52.08553695678711,730000
1998-03-20,88.5625,89.40625,88.28125,89.15625,52.62975311279297,754300
1998-03-23,89.1875,89.1875,88.390625,88.484375,52.23316192626953,551600
1998-03-24,88.96875,89.859375,88.921875,89.4375,52.795780181884766,470300
1998-03-25,90.0625,90.0625,88.25,88.875,52.463775634765625,966200
1998-03-26,88.84375,89.296875,88.515625,88.625,52.31616973876953,412800
1998-03-27,89.34375,89.40625,87.875,88.265625,52.10402297973633,584100
1998-03-30,88.28125,88.5625,87.6875,88.15625,52.03945541381836,562400
1998-03-31,88.46875,89.3125,88.0625,88.1875,52.057884216308594,620000
1998-04-01,88.359375,89.203125,87.71875,88.9375,52.500606536865234,373700
1998-04-02,88.90625,90.25,88.828125,90.15625,53.22005844116211,440600
1998-04-03,90.25,90.578125,89.8125,90.09375,53.18320083618164,493300
1998-04-06,90.875,91.25,90.34375,90.375,53.34916305541992,610500
1998-04-07,90.375,90.390625,89.25,89.890625,53.06321334838867,707300
1998-04-08,90.0625,90.0625,88.828125,89.28125,52.70351028442383,949500
1998-04-09,89.65625,90.46875,89.625,90.375,53.34916305541992,451700
1998-04-13,90.734375,90.734375,89.5625,90.34375,53.330806732177734,337900
1998-04-14,90.53125,91.515625,90.53125,91.4375,53.97639846801758,451500
1998-04-15,91.65625,92.015625,91.203125,92.015625,54.317710876464844,261800
1998-04-16,91.703125,91.703125,90.796875,91.0625,53.755035400390625,232800
1998-04-17,90.734375,91.75,90.578125,91.703125,54.33607864379883,382900
1998-04-20,91.59375,91.65625,91.0,91.296875,54.09535217285156,299400
1998-04-21,91.25,91.921875,90.96875,91.90625,54.456443786621094,372000
1998-04-22,91.859375,92.109375,91.6875,91.84375,54.419368743896484,503400
1998-04-23,91.71875,92.03125,91.109375,91.3125,54.104591369628906,597700
1998-04-24,91.21875,91.5625,90.0625,90.546875,53.65095901489258,820200
1998-04-27,89.4375,89.875,88.390625,89.25,52.88254928588867,1916800
1998-04-28,90.03125,90.125,88.65625,88.984375,52.72513961791992,437200
1998-04-29,89.28125,89.953125,88.921875,89.421875,52.98439407348633,298700
1998-04-30,90.328125,91.3125,90.21875,90.875,53.84537887573242,443100
1998-05-01,91.09375,91.65625,90.8125,91.65625,54.30831527709961,338300
1998-05-04,91.984375,92.578125,91.8125,91.8125,54.400848388671875,542500
1998-05-05,91.5,91.859375,90.96875,91.484375,54.20647048950195,325600
1998-05-06,91.84375,91.859375,90.28125,90.28125,53.49358367919922,665500
1998-05-07,90.625,90.625,89.71875,89.734375,53.16957092285156,593100
1998-05-08,89.75,90.984375,89.6875,90.9375,53.882415771484375,638100
1998-05-11,91.28125,91.84375,90.6875,90.921875,53.873104095458984,703100
1998-05-12,90.90625,91.921875,90.609375,91.921875,54.46567916870117,479000
1998-05-13,91.90625,92.359375,91.625,92.25,54.66008377075195,399400
1998-05-14,91.5625,92.296875,91.34375,91.8125,54.400848388671875,622900
1998-05-15,91.875,91.875,90.796875,90.796875,53.85188674926758,280900
1998-05-18,90.875,91.328125,90.0,90.53125,53.694374084472656,249200
1998-05-19,91.125,91.3125,90.375,90.5625,53.71286392211914,482100
1998-05-20,91.25,91.875,90.640625,91.78125,54.435707092285156,304400
1998-05-21,91.9375,92.171875,91.109375,91.375,54.19473648071289,530600
1998-05-22,91.59375,91.59375,90.9375,91.234375,54.11137390136719,219000
1998-05-26,91.734375,91.84375,89.65625,89.65625,53.17537307739258,561300
1998-05-27,89.0,89.859375,87.9375,89.65625,53.17537307739258,1041100
1998-05-28,89.75,90.09375,89.1875,89.984375,53.3699836730957,367700
1998-05-29,90.28125,90.421875,88.84375,88.84375,52.69347381591797,232400
1998-06-01,88.625,89.859375,88.59375,89.40625,53.027076721191406,445800
1998-06-02,89.734375,89.875,88.78125,88.953125,52.75838851928711,391600
1998-06-03,89.375,89.40625,87.8125,87.84375,52.10037612915039,473100
1998-06-04,87.875,88.953125,87.53125,88.890625,52.721248626708984,636200
1998-06-05,89.46875,90.859375,89.0,90.859375,53.88896942138672,1014000
1998-06-08,90.75,91.25,90.484375,90.921875,53.926025390625,467900
1998-06-09,90.8125,91.046875,90.359375,90.734375,53.8148307800293,180100
1998-06-10,90.28125,91.125,89.578125,89.75,53.23095703125,531300
1998-06-11,90.03125,90.140625,88.125,88.125,52.26716232299805,529200
1998-06-12,88.1875,88.625,86.875,88.5625,52.526695251464844,909200
1998-06-15,87.5625,87.9375,85.953125,86.0,51.00681686401367,617400
1998-06-16,86.8125,86.9375,85.9375,86.796875,51.47946548461914,796500
1998-06-17,87.78125,89.171875,87.5625,88.65625,52.582210540771484,895100
1998-06-18,88.4375,88.71875,88.09375,88.3125,52.378360748291016,219000
1998-06-19,88.40625,88.546875,86.859375,87.078125,51.75761032104492,506100
1998-06-22,87.1875,87.703125,86.796875,87.171875,51.8133659362793,161500
1998-06-23,87.65625,88.421875,87.65625,88.375,52.52845001220703,201600
1998-06-24,88.5,89.4375,87.859375,89.296875,53.07639694213867,353100
1998-06-25,89.875,90.296875,89.140625,89.6875,53.30858612060547,420200
1998-06-26,89.59375,89.9375,89.34375,89.6875,53.30858612060547,150400
1998-06-29,90.1875,90.65625,90.0,90.125,53.568634033203125,297700
1998-06-30,89.90625,90.15625,89.359375,89.6875,53.30858612060547,395600
1998-07-01,90.375,90.671875,89.890625,90.59375,53.847225189208984,347100
1998-07-02,90.34375,90.578125,90.140625,90.296875,53.67082595825195,263900
1998-07-06,90.3125,91.25,90.03125,91.25,54.23727798461914,166500
1998-07-07,91.171875,91.5625,90.71875,91.109375,54.153717041015625,155700
1998-07-08,91.1875,91.984375,91.109375,91.953125,54.65525436401367,146900
1998-07-09,91.375,91.90625,90.46875,90.875,54.01447677612305,151500
1998-07-10,91.03125,91.46875,90.34375,91.234375,54.2280387878418,127800
1998-07-13,91.375,91.921875,90.796875,90.984375,54.07942199707031,164400
1998-07-14,91.484375,92.671875,91.484375,92.4375,54.94314956665039,276000
1998-07-15,93.0,93.15625,92.28125,92.5,54.98030471801758,367900
1998-07-16,92.4375,93.40625,92.09375,93.265625,55.435367584228516,356100
1998-07-17,93.4375,93.625,93.09375,93.328125,55.47251892089844,222100
1998-07-20,93.546875,93.578125,92.578125,93.125,55.35179901123047,234900
1998-07-21,93.578125,93.578125,91.75,91.75,54.53458023071289,389800
1998-07-22,91.5,91.75,90.828125,91.40625,54.330204010009766,229900
1998-07-23,91.171875,91.4375,89.203125,89.359375,53.113548278808594,297000
1998-07-24,90.078125,90.078125,88.53125,89.4375,53.160003662109375,424800
1998-07-27,88.96875,90.34375,88.53125,90.25,53.64295196533203,382900
1998-07-28,90.09375,90.09375,88.015625,89.21875,53.03001022338867,557300
1998-07-29,89.8125,90.0,88.828125,89.015625,52.90922927856445,330400
1998-07-30,89.875,90.375,89.578125,90.234375,53.6336784362793,533300
1998-07-31,90.125,90.375,88.15625,88.53125,52.62131881713867,234400
1998-08-03,88.625,88.921875,87.78125,87.8125,52.19413375854492,429300
1998-08-04,88.625,88.625,84.875,84.9375,50.485260009765625,947200
1998-08-05,85.4375,85.921875,83.53125,85.65625,50.912506103515625,1456000
1998-08-06,84.96875,86.234375,84.96875,85.65625,50.912506103515625,571600
1998-08-07,86.28125,87.234375,85.5,86.15625,51.209686279296875,698900
1998-08-10,86.0,86.40625,85.140625,85.78125,50.986732482910156,233900
1998-08-11,84.25,84.8125,83.0625,84.375,50.15092086791992,1034100
1998-08-12,85.21875,85.78125,84.71875,85.6875,50.931114196777344,592000
1998-08-13,85.34375,86.21875,84.28125,84.28125,50.09522247314453,651900
